SKU,DataCadastroSistema,Categoria,DescricaoProduto,MarcaAparelho,Origem,PrecoVenda
24349,2020-12-18,Caixas de Som,Caixa de som Bluetooth JBL Charge 4 - Preta,Android,Nacional,1400
24350,2020-12-18,Fone Bluetooth,Fone de Ouvido Bluetooth JBL Endurance Sprint,Android,Nacional,500
24351,2020-12-18,Indução,Carregador Portátil Indução Samsung 10.000mAh Prata,Android,Nacional,600
24352,2020-12-18,Indução,Carregador Portátil Indução Samsung 10.000mAh Rosa,Android,Nacional,600
24353,2020-12-18,Fone Bluetooth,Fone de Ouvido Bluetooth JBL 220 TWS - Preto,Android,Nacional,900
24354,2020-12-18,Fone Bluetooth,Fone de Ouvido Bluetooth Motorola TWS Verve Buds 500 - Preto,Android,Nacional,820
24355,2020-12-18,Fones,Fone de Ouvido P2  JBL - Vermelho,Android,Nacional,120
24356,2020-12-18,Fones,Fone de Ouvido P2 JBL - Azul,Android,Nacional,120
24357,2020-12-18,Fone Bluetooth,Fone de Ouvido Bluetooth JBL Live 300 TWS - Branco,Android,Nacional,1300
24358,2020-12-18,Fones,Fone de ouvido AKG Samsung Type C - Preto,Android,Nacional,400
24359,2020-12-18,Fones,Headset Gamer JBL Quantum 200,Android,Nacional,650
24360,2020-12-18,Fones,Headset Gamer JBL Quantum 300,Android,Nacional,850
24361,2020-12-19,Adaptadores de Carga,Adaptador Extra Type C - Lightining para Agenda Planner,Android,Estrangeira - Importação direta,35
24362,2020-12-21,Películas Anti Impacto,Película Anti Impacto 3D VX Case LG K12 Max - Transparente,Android,Nacional,100
24363,2020-12-21,Películas Anti Impacto,Película Anti Impacto 3D VX Case Moto G6 - Transparente,Android,Nacional,100
24364,2020-12-21,Películas Anti Impacto,Película Anti Impacto 3D VX Case Galaxy J7 Pro - Transparente,Android,Nacional,100
24365,2020-12-21,Películas Anti Impacto,Película Anti Impacto 3D VX Case Galaxy A8 - Transparente,Android,Nacional,100
24366,2020-12-21,Películas Anti Impacto,Película Anti Impacto 3D VX Case Moto Z3 Play - Transparente,Android,Nacional,100
24367,2020-12-21,Manutenção LCD/ Touch,Tela Touchscreen para Samsung Galaxy Tab E 9.6,Android,Nacional,300
24368,2020-12-22,Kit,Embalagem Kit Digital Business Premium,Android,Nacional,5
24369,2020-12-22,Adaptadores de Carga,Adaptador de Carga com 1 Porta USB VX Case - Preto Fosco,Android,Estrangeira - Importação direta,149
24370,2020-12-22,Capas VX Case,Capa de Silicone Rígida VX Case para Galaxy A31 - Transparente,Android,Nacional,100
24371,2020-12-22,Capas VX Case,Capa de Silicone Rígida VX Case para Galaxy S10 Lite - Transparente,Android,Nacional,100
24372,2020-12-22,Capas MagSafe,Capa Smooth Magsafe VX Case iPhone 12 Mini - Preta,Apple,Estrangeira - Importação direta,119
24373,2020-12-22,Capas MagSafe,Capa Smooth Magsafe VX Case iPhone 12 / 12 Pro - Preta,Apple,Estrangeira - Importação direta,179
24374,2020-12-22,Capas MagSafe,Capa Smooth Magsafe VX Case iPhone 12 Pro Max - Preta,Apple,Estrangeira - Importação direta,189
24375,2020-12-22,Capas MagSafe,Capa Silicone Rígida Magsafe VX Case iPhone 12 Pro Max - Transparente,Apple,Estrangeira - Importação direta,179
24376,2020-12-22,Capas MagSafe,Capa Silicone Rígida Magsafe VX Case iPhone 12 Mini - Transparente,Apple,Estrangeira - Importação direta,149
24377,2020-12-22,Capas MagSafe,Capa Silicone Rígida Magsafe VX Case iPhone 12 / 12 Pro - Transparente,Apple,Estrangeira - Importação direta,179
24378,2020-12-22,Porta Cartão,Magsafe Leather Wallet VX Case - Preto,Android,Estrangeira - Importação direta,249
24379,2020-12-22,Porta Cartão,Magsafe Leather Wallet VX Case - Marrom,Android,Estrangeira - Importação direta,249
24380,2020-12-22,Capas VX Case,Magsafe PU Leather Wallet VX Case - Brown,Android,Estrangeira - Importação direta,0
24381,2020-12-22,Magsafe,VX Mag Charger - Preto,Android,Estrangeira - Importação direta,299
24382,2020-12-23,Refil Agenda,Refil Agenda com Data,Android,Estrangeira - Importação direta,59
24383,2020-12-23,Películas Anti Impacto,Pelicula Anti Impacto 3D VX Case Moto One - Brilhante,Android,Nacional,100
24384,2020-12-23,Películas Anti Impacto,Película Anti Impacto 3D VX Case Moto G6 Play - Transparente,Android,Nacional,100
24385,2020-12-23,Películas Anti Impacto,Película Anti Impacto 3D VX Case Motorola One Fusion - Transparente,Android,Nacional,100
24386,2020-12-28,Intervenção,Serviço de Intervenção na Placa Lógica - iPhone 11,Apple,Nacional,800
24387,2020-12-28,Manutenção Bateria,Bateria de iPhone 11,Apple,Nacional,500
24388,2020-12-28,Películas Anti Impacto,Película da Câmera Premium VX Case iPhone 11 / 12 Mini - Transparente,Apple,Estrangeira - Importação direta,100
24389,2020-12-28,Películas Anti Impacto,Película da Câmera Premium VX Case iPhone 12 - Transparente,Apple,Estrangeira - Importação direta,130
24390,2020-12-28,Películas Anti Impacto,Película da Câmera Premium VX Case iPhone 12 Pro - Transparente,Apple,Estrangeira - Importação direta,130
24391,2020-12-28,Películas Anti Impacto,Película da Câmera Premium VX Case iPhone 12 Pro Max - Transparente,Apple,Estrangeira - Importação direta,130
24392,2020-12-28,Películas Anti Impacto,Película da Câmera Premium VX Case iPhone 11 - Transparente,Apple,Estrangeira - Importação direta,100
24393,2020-12-28,Películas Anti Impacto,Película da Câmera Premium VX Case iPhone 11 Pro/11 Pro Max - Transparente,Apple,Estrangeira - Importação direta,100
24394,2020-12-29,Refil Agenda,Refil Agenda Lisa,Android,Estrangeira - Importação direta,59
24395,2020-12-30,Capas VX Case,Capa Shield Cover VX Case Galaxy S21 - Transparente com Bordas Laterais em Preto Metálico,Android,Estrangeira - Importação direta,170
24396,2020-12-30,Capas VX Case,Capa Shield Cover VX Case Galaxy S21 Plus - Transparente com Bordas Laterais em Preto Metálico,Android,Estrangeira - Importação direta,170
24397,2020-12-30,Capas VX Case,Capa Shield Cover VX Case Galaxy S21 Ultra - Transparente com Bordas Laterais em Preto Metálico,Android,Estrangeira - Importação direta,170
24398,2020-12-30,Capas VX Case,Capa de Silicone Rígida VX Case para Galaxy S21 - Transparente,Android,Estrangeira - Importação direta,150
24399,2020-12-30,Capas VX Case,Capa de Silicone Rígida VX Case para Galaxy S21 Plus - Transparente,Android,Estrangeira - Importação direta,150
24400,2020-12-30,Capas VX Case,Capa de Silicone Rígida VX Case para Galaxy S21 Ultra - Transparente,Android,Estrangeira - Importação direta,150
24401,2021-01-04,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPhone 8/SE 2 - Preto,Apple,Nacional,500
24402,2021-01-05,Capas VX Case,Capa Shield Cover VX Case Galaxy S20 FE - Transparente com Bordas Laterais em Preto Metálico,Android,Estrangeira - Importação direta,99
24403,2021-01-06,Capas VX Case,Capa Vx Case Smart Cover para kindle 658 10 Geração 2019 - Preta,Android,Nacional,120
24404,2021-01-06,Capas VX Case,Capa Vx Case Smart Cover para Kindle Paperwhite 10TH Geração 2019 - Preta,Android,Nacional,120
24405,2021-01-06,Capas VX Case,Capa de Silicone Rígida VX Case para Galaxy A01 - Transparente,Android,Nacional,70
24406,2021-01-08,Cabos,Cabo USB Dragon VX Case Lightning - Azul,Android,Estrangeira - Importação direta,170
24407,2021-01-08,Baterias,Bateria Externa VX Case Wireless Diamond 10.000mAh - Azul,Android,Estrangeira - Importação direta,450
24408,2021-01-11,Fotografia,Suporte Extensor para Ring Light,Android,Estrangeira - Importação direta,159
24409,2021-01-12,Consumíveis,Mem Hikvision 8GB DDR4 2666Mhz CL19 DIMM PN #HKED4081CAA1D0GA1,Android,Nacional,0
24410,2021-01-12,Consumíveis,Proc AMD Ryzen 3 2200G 3.50GHz 6Mb AM4 com Radeon VEGA8 PN # YD2200C5FBBOX,Android,Nacional,0
24411,2021-01-12,Adaptadores de Carga,Adaptador de Carga com 4 portas USB 1 Type-C 60W VX Case - Branco,Android,Estrangeira - Importação direta,349
24412,2021-01-12,Manutenção Câmera,Câmera Traseira para iPhone SE,Apple,Estrangeira - Importação direta,150
24413,2021-01-12,Manutenção Câmera,Câmera Frontal e Sensor para iPhone 6,Apple,Estrangeira - Importação direta,150
24414,2021-01-12,Manutenção Câmera,Câmera Traseira para iPhone 6,Apple,Estrangeira - Importação direta,0
24415,2021-01-12,Manutenção Conector,Flex de Conector de Carga para iPhone 6 - Branco,Apple,Estrangeira - Importação direta,300
24416,2021-01-12,Manutenção Conector,Flex de Conector de Carga para iPhone 6 - Cinza Claro,Apple,Estrangeira - Importação direta,180
24417,2021-01-12,Manutenção Conector,Flex de Conector de Carga para iPhone 6S - Cinza Escuro,Apple,Estrangeira - Importação direta,200
24418,2021-01-12,Manutenção Alto Falante,Alto-falante auricular para iPhone 7,Apple,Estrangeira - Importação direta,0
24419,2021-01-12,Manutenção Speaker,Speaker para iPhone 7,Apple,Estrangeira - Importação direta,0
24420,2021-01-12,Manutenção Carcaça/Vidro Traseiro,Aro com carcaça metálica para iPhone 7 - Vermelho,Apple,Estrangeira - Importação direta,200
24421,2021-01-12,Manutenção Wi-Fi,Antena Wi-fi para iPhone 7,Apple,Estrangeira - Importação direta,0
24422,2021-01-12,Manutenção Câmera,Lente de Vidro da Câmera traseira para iPhone 7,Apple,Estrangeira - Importação direta,100
24423,2021-01-12,Manutenção Vibra / Volume / Power,Flex da função de ajuste de volume e do power para iPhone 7 Plus,Apple,Estrangeira - Importação direta,0
24424,2021-01-12,Manutenção Alto Falante,Alto-falante auricular para iPhone 7 Plus,Apple,Estrangeira - Importação direta,0
24425,2021-01-12,Manutenção Carcaça/Vidro Traseiro,Aro com carcaça metálica para iPhone 7 Plus - Vermelho,Apple,Estrangeira - Importação direta,200
24426,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone 7 Plus - Preta,Apple,Estrangeira - Importação direta,100
24427,2021-01-12,Manutenção Vibra / Volume / Power,Motor de função vibratória para iPhone 7 Plus,Apple,Estrangeira - Importação direta,0
24428,2021-01-12,Manutenção Carcaça/Vidro Traseiro,Tampa de vidro com lente traseira para iPhone 8 - Preta,Apple,Estrangeira - Importação direta,200
24429,2021-01-12,Manutenção Speaker,Speaker para iPhone 8,Apple,Estrangeira - Importação direta,0
24430,2021-01-12,Manutenção Carcaça/Vidro Traseiro,Aro com carcaça metálica para iPhone 8 - Dourado,Apple,Estrangeira - Importação direta,300
24431,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone 8 - Preta,Apple,Estrangeira - Importação direta,100
24432,2021-01-12,Manutenção Carcaça/Vidro Traseiro,Tampa de vidro com lente traseira para iPhone 8 Plus - Preta,Apple,Estrangeira - Importação direta,300
24433,2021-01-12,Manutenção Speaker,Alto-falante (Caixa de Som) para iPhone 8 Plus,Apple,Estrangeira - Importação direta,500
24434,2021-01-12,Manutenção Alto Falante,Alto-falante auricular para iPhone 8 Plus,Apple,Estrangeira - Importação direta,0
24435,2021-01-12,Manutenção Câmera,Lente de Vidro da Câmera traseira para iPhone 8 Plus - Preta,Apple,Estrangeira - Importação direta,200
24436,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone 8 Plus - Prata,Apple,Estrangeira - Importação direta,200
24437,2021-01-12,Manutenção Antena de Sinal,Antena de Sinal para iPhone 8 Plus,Apple,Estrangeira - Importação direta,0
24438,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone X - Preta,Apple,Estrangeira - Importação direta,200
24439,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone X - Prata,Apple,Estrangeira - Importação direta,200
24440,2021-01-12,Manutenção Speaker,Alto-falante (Caixa de Som) para iPhone X,Apple,Estrangeira - Importação direta,0
24441,2021-01-12,Manutenção Carcaça/Vidro Traseiro,Tampa de vidro com lente traseira para iPhone X - Dourado,Apple,Estrangeira - Importação direta,300
24442,2021-01-12,Manutenção Antena de Sinal,Antena de Sinal para iPhone X,Apple,Estrangeira - Importação direta,0
24443,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone XR - Prata,Apple,Estrangeira - Importação direta,0
24444,2021-01-12,Manutenção Câmera,Lente de vidro da Câmera Traseira para iPhone XR - Laranja,Apple,Estrangeira - Importação direta,0
24445,2021-01-12,Manutenção Câmera,Lente de Vidro da Câmera traseira para iPhone XS - Prata,Apple,Estrangeira - Importação direta,200
24446,2021-01-12,Manutenção Câmera,Lente de vidro da câmera traseira para iPhone XS - Dourado,Apple,Estrangeira - Importação direta,200
24447,2021-01-12,Manutenção Conector,Flex do Conector de Carga para iPad 2,Apple,Estrangeira - Importação direta,300
24448,2021-01-12,Manutenção Câmera,Câmera traseira para iPad 2,Apple,Estrangeira - Importação direta,0
24449,2021-01-12,Manutenção Câmera,Câmera traseira para iPad 3/4,Apple,Estrangeira - Importação direta,200
24450,2021-01-12,Manutenção Microfone,Microfone para iPad 3,Apple,Estrangeira - Importação direta,200
24451,2021-01-12,Manutenção Câmera,Câmera Frontal para iPad 4,Apple,Estrangeira - Importação direta,0
24452,2021-01-12,Manutenção Vibra / Volume / Power,Flex da função power para iPad Air 2,Apple,Estrangeira - Importação direta,0
24453,2021-01-12,Manutenção Câmera,Câmera Frontal para iPad Mini,Apple,Estrangeira - Importação direta,0
24454,2021-01-12,Manutenção LCD/ Touch,Vidro e touchscreen iPad Mini 3 - Preta,Apple,Estrangeira - Importação direta,400
24455,2021-01-12,Manutenção Conector,Flex de Conector de Carga para iPad Mini 2/3 - Branco,Apple,Estrangeira - Importação direta,250
24456,2021-01-13,Capas VX Case,Capa de Silicone Rígida VX Case iPhone 12 / 12 Pro - Transparente,Apple,Nacional,129
24457,2021-01-13,Capas VX Case,Capa de Silicone Rígida VX Case iPhone 12 Pro Max - Transparente,Apple,Nacional,129
24458,2021-01-14,Manutenção,Manutenção 11/11 Pro,Android,Nacional,0
24459,2021-01-14,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy S20 - Prata,Android,Estrangeira - Importação direta,80
24460,2021-01-14,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy S20 Plus - Preta,Android,Estrangeira - Importação direta,90
24461,2021-01-14,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy S20 Ultra - Preta,Android,Estrangeira - Importação direta,100
24462,2021-01-14,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy Note 20 Ultra - Preta,Android,Estrangeira - Importação direta,100
24463,2021-01-14,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy Note 20 - Preta,Android,Estrangeira - Importação direta,90
24464,2021-01-14,Fones,Fone de Ouvido Lightning VX Case - Branco,Android,Estrangeira - Importação direta,189
24465,2021-01-15,Películas Anti Impacto,Pelicula Anti Impacto 3D VX Case Galaxy J7 Prime - Brilhante,Android,Nacional,100
24466,2021-01-18,Capas VX Case,Capa para iPhone 12 Mini Executive Wallet VX Case com Porta-cartão - Brown,Apple,Estrangeira - Importação direta,99
24467,2021-01-18,Capas VX Case,Capa para iPhone 12 / 12 Pro Executive Wallet VX Case com Porta-cartão - Brown,Apple,Estrangeira - Importação direta,129
24468,2021-01-18,Capas VX Case,Capa para iPhone 12 Pro Max Executive Wallet VX Case com Porta-cartão - Brown,Apple,Estrangeira - Importação direta,129
24469,2021-01-18,Manutenção LCD/ Touch,Vidro e touchscreen com LCD iPad Pro 11 (1°/2° Ger) - A1980 / A1934 / A1979 / A2103 / A2268 / A2228 / A2230 / A2231,Apple,Estrangeira - Importação direta,3000
24470,2021-01-18,Manutenção Vibra / Volume / Power,Flex Volume/carregador sem fio - iPhone 11 Pro Max,Apple,Estrangeira - Importação direta,400
24471,2021-01-19,Cabos,Cabo para Carregamento,Android,Nacional,0
24472,2021-01-19,Capas VX Case,Capa TPU Anti Shock Galaxy S21 - Transparente,Android,Nacional,150
24473,2021-01-19,Capas VX Case,Capa TPU Anti Shock Galaxy S21 Plus - Transparente,Android,Nacional,150
24474,2021-01-19,Capas VX Case,Capa TPU Anti Shock Galaxy S21 Ultra - Transparente,Android,Nacional,150
24475,2021-01-20,Cabos,Cabo USB Dragon VX Case Type-C 3M - Preto,Android,Estrangeira - Importação direta,189
24476,2021-01-21,Intervenção,Kit Backlight para iPhone 6/6 Plus,Apple,Nacional,300
24477,2021-01-21,Películas Anti Impacto,Pelicula Anti Impacto Full Glue VX Case Galaxy S21 - Premium,Android,Estrangeira - Importação direta,150
24478,2021-01-21,Películas Anti Impacto,Pelicula Anti Impacto Full Glue VX Case Galaxy S21 Plus - Premium,Android,Estrangeira - Importação direta,150
24479,2021-01-21,Capas VX Case,Capa VX Case Galaxy S21 - Transparente com Borda Preta,Android,Estrangeira - Importação direta,150
24480,2021-01-21,Capas VX Case,Capa VX Case Galaxy S21 Plus - Transparente com Borda Preta,Android,Estrangeira - Importação direta,150
24481,2021-01-21,Capas VX Case,Capa VX Case Galaxy S21 Ultra - Transparente com Borda Preta,Android,Estrangeira - Importação direta,150
24482,2021-01-21,Manutenção Conector,Conector de Carga iPad 5 - Branco,Apple,Nacional,0
24483,2021-01-22,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy S21 Ultra - Transparente,Android,Estrangeira - Importação direta,100
24484,2021-01-22,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy S21 - Transparente,Android,Estrangeira - Importação direta,80
24485,2021-01-22,Películas Anti Impacto,Película da Câmera Premium VX Case Galaxy S21 Plus - Transparente,Android,Estrangeira - Importação direta,90
24486,2021-01-22,Capas VX Case,Capa de Silicone Rígida VX Case para Redmi K20 - Transparente,Android,Nacional,120
24487,2021-01-25,Intervenção,Backlight U4020 para iPhone 6S,Apple,Nacional,300
24488,2021-01-25,Intervenção,Backlight U4020 para iPhone 6S Plus,Apple,Nacional,300
24489,2021-01-25,Intervenção,Backlight U4020 para iPhone 7,Apple,Nacional,400
24490,2021-01-25,Intervenção,Backlight U4020 para iPhone 7 Plus,Apple,Nacional,400
